date,rain_sum_7d,snow_var_7d,min_temp_2d,max_temp_2d,neg_rate_7d
2022-01-13,4.8,3.57,-18.3,-5.5,1.0
2022-01-14,4.8,2.14,-5.5,1.1,1.0
2022-01-15,4.8,5.0,0.8,1.1,0.86
2022-01-16,0.9,6.9,-3.0,0.8,0.71
2022-01-17,7.0,5.24,-3.3,-3.0,0.71
2022-01-18,10.1,4.95,-4.2,-3.3,0.71
2022-01-19,9.7,4.95,-6.9,-4.2,0.71
2022-01-20,14.7,3.14,-6.9,-1.9,0.71
2022-01-21,23.3,3.62,-1.9,-1.1,0.71
2022-01-22,23.9,3.9,-2.8,-1.1,0.86
2022-01-23,24.1,4.0,-9.0,-2.8,1.0
2022-01-24,22.0,3.81,-9.9,-9.0,1.0
2022-01-25,19.5,2.95,-9.9,1.1,1.0
2022-01-26,19.5,2.81,-3.7,1.1,0.86
2022-01-27,18.4,2.24,-6.0,-3.7,0.86
2022-01-28,19.0,0.9,-6.0,0.1,0.86
2022-01-29,18.6,4.14,-2.2,0.1,0.71
2022-01-30,41.9,6.62,-7.4,-2.2,0.71
2022-01-31,44.2,54.24,-7.4,-3.4,0.71
2022-02-01,45.2,104.62,-5.7,-3.4,0.71
2022-02-02,45.5,118.33,-9.3,-5.7,0.86
2022-02-03,41.1,104.62,-9.9,-9.3,0.86
2022-02-04,32.1,73.62,-11.7,-9.9,0.86
2022-02-05,46.4,44.48,-11.7,-8.9,1.0
2022-02-06,30.9,9.95,-8.9,-3.1,1.0
2022-02-07,28.6,21.95,-3.1,-2.3,1.0
2022-02-08,27.1,27.29,-2.3,-0.4,1.0
2022-02-09,30.8,25.95,-3.0,-0.4,1.0
2022-02-10,33.0,25.0,-3.7,-3.0,1.0
2022-02-11,32.8,15.57,-3.7,-1.9,1.0
2022-02-12,18.3,2.62,-4.8,-1.9,1.0
2022-02-13,11.3,2.62,-5.9,-4.8,1.0
2022-02-14,10.8,1.48,-5.9,0.2,1.0
2022-02-15,19.8,2.24,0.2,0.2,0.86
2022-02-16,24.4,4.9,0.2,0.4,0.71
2022-02-17,31.4,6.62,0.4,1.3,0.57
2022-02-18,50.7,5.9,0.0,1.3,0.43
2022-02-19,50.7,7.57,-1.9,0.0,0.29
2022-02-20,50.6,6.9,-2.2,-1.9,0.29
2022-02-21,47.1,3.9,-3.5,-2.2,0.29
2022-02-22,73.4,2.0,-3.6,-3.5,0.43
2022-02-23,66.2,85.81,-5.4,-3.6,0.57
2022-02-24,57.0,142.95,-13.4,-5.4,0.71
2022-02-25,38.0,173.95,-13.4,-5.4,0.86
2022-02-26,43.5,154.14,-5.4,0.4,1.0
2022-02-27,42.6,122.0,-3.4,0.4,0.86
2022-02-28,42.6,79.14,-7.1,-3.4,0.86
2022-03-01,7.2,27.14,-7.1,-1.7,0.86
2022-03-02,5.8,22.95,-1.7,-1.5,0.86
2022-03-03,5.8,12.48,-1.5,-0.5,0.86
2022-03-04,5.5,0.57,-3.6,-0.5,0.86
2022-03-05,-0.0,0.29,-5.6,-3.6,0.86
2022-03-06,-0.0,0.48,-8.9,-5.6,1.0
2022-03-07,-0.0,0.33,-8.9,-3.5,1.0
2022-03-08,1.0,0.33,-3.5,-2.7,1.0
2022-03-09,6.4,0.48,-3.9,-2.7,1.0
2022-03-10,6.4,5.48,-5.1,-3.9,1.0
2022-03-11,6.4,8.9,-5.1,-4.8,1.0
2022-03-12,6.4,9.62,-4.8,-0.8,1.0
2022-03-13,6.4,7.48,-2.8,-0.8,1.0
2022-03-14,6.4,5.62,-4.8,-2.8,1.0
2022-03-15,5.4,3.33,-4.8,-2.1,1.0
2022-03-16,-0.0,1.9,-4.5,-2.1,1.0
2022-03-17,-0.0,1.33,-4.5,-4.0,1.0
2022-03-18,-0.0,0.57,-4.5,-4.0,1.0
2022-03-19,-0.0,0.29,-4.5,-0.2,1.0
2022-03-20,-0.0,1.0,-0.2,-0.1,1.0
2022-03-21,-0.0,2.29,-0.9,-0.1,1.0
2022-03-22,-0.0,4.0,-0.9,0.3,1.0
2022-03-23,-0.0,5.9,-1.8,0.3,0.86
2022-03-24,-0.0,5.62,-1.8,-0.3,0.86
2022-03-25,0.6,5.24,-0.8,-0.3,0.86
2022-03-26,0.9,7.14,-0.8,2.8,0.86
2022-03-27,1.1,9.29,-1.7,2.8,0.71
2022-03-28,5.9,10.57,-5.4,-1.7,0.71
2022-03-29,5.9,8.14,-5.4,-2.0,0.71
2022-03-30,5.9,7.81,-4.8,-2.0,0.86
2022-03-31,8.1,5.14,-6.6,-4.8,0.86
2022-04-01,7.9,3.24,-7.8,-6.6,0.86
2022-04-02,7.6,3.33,-7.8,-6.7,0.86
2022-04-03,7.4,3.9,-6.7,-6.5,1.0
2022-04-04,2.6,4.29,-6.5,-3.6,1.0
2022-04-05,14.6,0.95,-3.6,0.1,1.0
2022-04-06,21.3,0.95,-2.9,0.1,0.86
2022-04-07,19.2,1.29,-5.3,-2.9,0.86
2022-04-08,26.5,1.29,-5.3,-0.4,0.86
2022-04-09,28.0,2.14,-0.4,0.7,0.86
2022-04-10,31.0,5.95,-0.2,0.7,0.71
2022-04-11,31.0,9.95,-0.2,0.3,0.71
2022-04-12,19.0,20.24,0.3,1.4,0.57
2022-04-13,12.3,32.62,-0.8,1.4,0.57
2022-04-14,12.2,39.48,-1.4,-0.8,0.57
2022-04-15,6.8,38.48,-1.4,1.7,0.57
2022-04-16,5.3,38.48,1.2,1.7,0.43
2022-04-17,2.3,46.48,-0.5,1.2,0.43
2022-04-18,2.3,49.9,-1.5,-0.5,0.43
2022-04-19,2.3,61.81,-1.5,1.9,0.57
2022-04-20,2.3,86.67,1.9,2.2,0.57
2022-04-21,2.3,96.0,2.2,2.8,0.43
2022-04-22,-0.0,85.29,2.8,5.7,0.29
2022-04-23,-0.0,56.81,2.7,5.7,0.29
2022-04-24,-0.0,31.95,2.7,3.8,0.29
2022-04-25,-0.0,11.29,2.2,3.8,0.14
2022-04-26,-0.0,0.57,2.2,3.3,0.0
2022-04-27,-0.0,-0.0,2.0,3.3,0.0
2022-04-28,-0.0,-0.0,-1.6,2.0,0.0
2022-04-29,1.4,-0.0,-2.5,-1.6,0.14
2022-04-30,1.4,-0.0,-2.5,-1.1,0.29
2022-05-01,1.4,-0.0,-2.3,-1.1,0.43
2022-05-02,1.8,-0.0,-2.3,2.8,0.57
2022-05-03,1.8,-0.0,1.5,2.8,0.57
2022-05-04,1.8,-0.0,1.5,3.4,0.57
2022-05-05,1.8,-0.0,-1.6,3.4,0.57
2022-05-06,0.4,-0.0,-1.6,4.0,0.57
2022-05-07,0.4,-0.0,4.0,4.6,0.43
2022-05-08,2.2,-0.0,4.6,5.3,0.29
2022-05-09,1.8,-0.0,1.9,5.3,0.14
2022-05-10,1.8,-0.0,1.1,1.9,0.14
2022-05-11,10.0,-0.0,1.1,4.5,0.14
2022-05-12,10.3,-0.0,4.5,6.9,0.14
2022-05-13,10.6,-0.0,6.9,6.9,0.0
2022-05-14,11.5,-0.0,6.1,6.9,0.0
2022-05-15,9.7,-0.0,4.6,6.1,0.0
2022-05-16,9.7,-0.0,4.6,4.9,0.0
2022-05-17,10.9,-0.0,4.9,6.4,0.0
2022-05-18,2.7,-0.0,3.6,6.4,0.0
2022-05-19,2.4,-0.0,3.6,4.7,0.0
2022-05-20,2.1,-0.0,4.7,7.8,0.0
2022-05-21,1.2,-0.0,6.3,7.8,0.0
2022-05-22,1.2,-0.0,4.7,6.3,0.0
2022-05-23,1.2,-0.0,4.7,6.4,0.0
2022-05-24,-0.0,-0.0,5.6,6.4,0.0
2022-05-25,-0.0,-0.0,5.6,7.1,0.0
2022-05-26,10.5,-0.0,7.1,8.0,0.0
2022-05-27,16.9,-0.0,8.0,9.0,0.0
2022-05-28,27.5,-0.0,8.3,9.0,0.0
2022-05-29,31.3,-0.0,8.1,8.3,0.0
2022-05-30,31.3,-0.0,8.1,8.2,0.0
2022-05-31,33.8,-0.0,6.4,8.2,0.0
2022-06-01,37.6,-0.0,6.4,9.9,0.0
2022-06-02,37.6,-0.0,8.9,9.9,0.0
2022-06-03,45.4,-0.0,8.9,9.8,0.0
2022-06-04,34.8,-0.0,8.8,9.8,0.0
2022-06-05,31.4,-0.0,8.8,10.1,0.0
2022-06-06,31.4,-0.0,10.1,10.8,0.0
2022-06-07,28.9,-0.0,7.4,10.8,0.0
2022-06-08,27.4,-0.0,7.4,8.8,0.0
2022-06-09,16.9,-0.0,8.8,12.3,0.0
2022-06-10,2.7,-0.0,11.8,12.3,0.0
2022-06-11,2.7,-0.0,11.6,11.8,0.0
2022-06-12,2.3,-0.0,11.6,13.9,0.0
2022-06-13,2.3,-0.0,12.5,13.9,0.0
2022-06-14,2.3,-0.0,12.2,12.5,0.0
2022-06-15,0.1,-0.0,11.1,12.2,0.0
2022-06-16,0.1,-0.0,11.1,13.0,0.0
2022-06-17,0.1,-0.0,11.4,13.0,0.0
2022-06-18,0.2,-0.0,11.4,12.2,0.0
2022-06-19,9.9,-0.0,12.2,12.7,0.0
2022-06-20,9.9,-0.0,12.7,13.1,0.0
2022-06-21,12.3,-0.0,11.4,13.1,0.0
2022-06-22,12.2,-0.0,9.4,11.4,0.0
2022-06-23,12.2,-0.0,9.4,11.6,0.0
2022-06-24,12.2,-0.0,11.6,14.7,0.0
2022-06-25,12.1,-0.0,13.8,14.7,0.0
2022-06-26,2.4,-0.0,13.8,14.8,0.0
2022-06-27,2.4,-0.0,14.8,16.5,0.0
2022-06-28,-0.0,-0.0,16.5,19.3,0.0
2022-06-29,-0.0,-0.0,19.3,19.9,0.0
2022-06-30,-0.0,-0.0,19.7,19.9,0.0
2022-07-01,-0.0,-0.0,18.8,19.7,0.0
2022-07-02,-0.0,-0.0,18.5,18.8,0.0
2022-07-03,-0.0,-0.0,18.5,21.8,0.0
2022-07-04,-0.0,-0.0,18.6,21.8,0.0
2022-07-05,-0.0,-0.0,14.7,18.6,0.0
2022-07-06,0.1,-0.0,14.7,16.8,0.0
2022-07-07,0.1,-0.0,15.3,16.8,0.0
2022-07-08,0.1,-0.0,13.7,15.3,0.0
2022-07-09,0.1,-0.0,11.5,13.7,0.0
2022-07-10,1.5,-0.0,11.5,16.2,0.0
2022-07-11,1.5,-0.0,12.1,16.2,0.0
2022-07-12,1.5,-0.0,12.1,12.7,0.0
2022-07-13,1.7,-0.0,12.7,15.9,0.0
2022-07-14,18.6,-0.0,15.9,18.7,0.0
2022-07-15,22.2,-0.0,14.9,18.7,0.0
2022-07-16,22.2,-0.0,12.0,14.9,0.0
2022-07-17,21.7,-0.0,11.2,12.0,0.0
2022-07-18,29.3,-0.0,11.2,11.6,0.0
2022-07-19,29.5,-0.0,11.6,11.7,0.0
2022-07-20,35.6,-0.0,11.7,14.5,0.0
2022-07-21,18.7,-0.0,11.3,14.5,0.0
2022-07-22,15.1,-0.0,11.3,15.1,0.0
2022-07-23,16.3,-0.0,15.1,17.8,0.0
2022-07-24,15.4,-0.0,17.4,17.8,0.0
2022-07-25,8.5,-0.0,15.4,17.4,0.0
2022-07-26,8.3,-0.0,14.4,15.4,0.0
2022-07-27,5.6,-0.0,14.4,17.2,0.0
2022-07-28,5.6,-0.0,16.3,17.2,0.0
2022-07-29,6.2,-0.0,13.6,16.3,0.0
2022-07-30,5.0,-0.0,10.2,13.6,0.0
2022-07-31,6.4,-0.0,10.2,11.4,0.0
2022-08-01,9.2,-0.0,11.4,11.4,0.0
2022-08-02,9.2,-0.0,11.0,11.4,0.0
2022-08-03,5.5,-0.0,11.0,14.7,0.0
2022-08-04,5.5,-0.0,10.9,14.7,0.0
2022-08-05,4.9,-0.0,10.9,17.5,0.0
2022-08-06,5.1,-0.0,17.5,18.8,0.0
2022-08-07,5.7,-0.0,16.0,18.8,0.0
2022-08-08,2.2,-0.0,12.3,16.0,0.0
2022-08-09,27.8,-0.0,12.3,12.8,0.0
2022-08-10,27.8,-0.0,11.0,12.8,0.0
2022-08-11,27.8,-0.0,11.0,11.4,0.0
2022-08-12,27.8,-0.0,11.4,16.9,0.0
2022-08-13,27.6,-0.0,15.9,16.9,0.0
2022-08-14,25.6,-0.0,15.5,15.9,0.0
2022-08-15,25.6,-0.0,15.2,15.5,0.0
2022-08-16,-0.0,-0.0,13.5,15.2,0.0
2022-08-17,-0.0,-0.0,13.5,19.6,0.0
2022-08-18,0.2,-0.0,19.6,20.2,0.0
2022-08-19,0.2,-0.0,20.0,20.2,0.0
2022-08-20,0.2,-0.0,20.0,22.0,0.0
2022-08-21,0.2,-0.0,21.2,22.0,0.0
2022-08-22,0.8,-0.0,19.4,21.2,0.0
2022-08-23,4.6,-0.0,14.2,19.4,0.0
2022-08-24,4.6,-0.0,14.2,14.3,0.0
2022-08-25,4.5,-0.0,14.3,19.0,0.0
2022-08-26,4.5,-0.0,15.8,19.0,0.0
2022-08-27,4.5,-0.0,15.8,15.8,0.0
2022-08-28,4.5,-0.0,12.9,15.8,0.0
2022-08-29,17.0,-0.0,12.9,16.3,0.0
2022-08-30,13.2,-0.0,14.8,16.3,0.0
2022-08-31,13.2,-0.0,11.4,14.8,0.0
2022-09-01,13.1,-0.0,9.2,11.4,0.0
2022-09-02,13.1,-0.0,6.3,9.2,0.0
2022-09-03,13.1,-0.0,4.7,6.3,0.0
2022-09-04,13.1,-0.0,3.7,4.7,0.0
2022-09-05,-0.0,-0.0,3.7,4.4,0.0
2022-09-06,-0.0,-0.0,4.4,6.6,0.0
2022-09-07,-0.0,-0.0,4.7,6.6,0.0
2022-09-08,-0.0,-0.0,4.7,8.0,0.0
2022-09-09,-0.0,-0.0,2.3,8.0,0.0
2022-09-10,-0.0,-0.0,2.3,5.2,0.0
2022-09-11,-0.0,-0.0,4.0,5.2,0.0
2022-09-12,-0.0,-0.0,4.0,4.2,0.0
2022-09-13,-0.0,-0.0,4.2,5.0,0.0
2022-09-14,1.1,-0.0,5.0,10.7,0.0
2022-09-15,14.6,-0.0,10.7,11.5,0.0
2022-09-16,31.3,-0.0,10.6,11.5,0.0
2022-09-17,41.3,-0.0,9.6,10.6,0.0
2022-09-18,41.3,-0.0,8.3,9.6,0.0
2022-09-19,41.3,-0.0,7.9,8.3,0.0
2022-09-20,44.1,-0.0,7.9,9.5,0.0
2022-09-21,43.1,-0.0,8.9,9.5,0.0
2022-09-22,29.6,-0.0,4.8,8.9,0.0
