,date,rainfall_mm,snow_depth_cm,air_temp,max_temp,min_temp,min_ground_temp
1576,2018-03-19,0.5,19.0,7.661643835616438,11.091780821917808,4.020547945205479,-2.3
1577,2018-03-20,0.2,18.0,7.716438356164383,11.151141552511415,4.072146118721461,-8.3
1578,2018-03-21,0.0,19.0,7.771232876712328,11.210502283105022,4.123744292237443,-16.2
1579,2018-03-22,1.1,19.0,7.826027397260273,11.26986301369863,4.175342465753424,-3.3
1580,2018-03-23,0.0,19.0,7.880821917808218,11.329223744292237,4.226940639269406,-6.9
1581,2018-03-24,0.0,19.0,7.935616438356163,11.388584474885844,4.2785388127853885,-7.8
1582,2018-03-25,0.7,18.0,7.990410958904109,11.447945205479451,4.330136986301369,0.4
1583,2018-03-26,0.0,16.0,8.045205479452054,11.50730593607306,4.381735159817351,-5.5
1584,2018-03-27,0.0,16.0,8.1,11.566666666666666,4.433333333333334,-11.6
1585,2018-03-28,1.1,16.0,8.154794520547945,11.626027397260273,4.484931506849314,-13.2
1586,2018-03-29,0.0,16.0,8.20958904109589,11.685388127853882,4.536529680365296,-6.8
1587,2018-03-30,0.0,16.0,8.264383561643834,11.744748858447489,4.588127853881279,-13.4
1588,2018-03-31,0.0,16.0,8.31917808219178,11.804109589041095,4.639726027397259,-13.5
1589,2018-04-01,3.2,16.0,8.373972602739725,11.863470319634702,4.691324200913241,-10.7
1590,2018-04-02,8.6,20.0,8.42876712328767,11.92283105022831,4.742922374429224,-0.8
1591,2018-04-03,0.0,28.0,8.483561643835616,11.982191780821918,4.794520547945206,-6.1
1592,2018-04-04,0.7,25.0,8.538356164383561,12.041552511415524,4.8461187214611865,-14.6
1593,2018-04-05,1.7,18.0,8.593150684931507,12.100913242009133,4.897716894977169,1.3
1594,2018-04-06,1.1,11.0,8.64794520547945,12.16027397260274,4.949315068493151,0.1
1595,2018-04-07,0.0,10.0,8.702739726027396,12.219634703196347,5.000913242009133,-1.8
1596,2018-04-08,0.0,8.0,8.757534246575341,12.278995433789953,5.052511415525114,0.7
1597,2018-04-09,3.0,6.0,8.812328767123287,12.338356164383562,5.104109589041096,0.6
1598,2018-04-10,0.0,3.0,8.867123287671232,12.397716894977169,5.155707762557078,-2.2
1599,2018-04-11,0.0,0.0,8.921917808219177,12.457077625570776,5.207305936073059,-4.9
1600,2018-04-12,0.0,0.0,8.976712328767123,12.516438356164384,5.258904109589041,-6.6
1601,2018-04-13,0.0,0.0,9.031506849315068,12.575799086757991,5.3105022831050235,-5.1
1602,2018-04-14,0.0,0.0,9.086301369863014,12.635159817351598,5.362100456621004,-3.2
1603,2018-04-15,9.0,0.0,9.141095890410957,12.694520547945205,5.413698630136986,-2.3
1604,2018-04-16,2.5,0.0,9.195890410958903,12.753881278538813,5.4652968036529685,1.4
1605,2018-04-17,0.0,0.0,9.250684931506848,12.81324200913242,5.516894977168949,4.6
1606,2018-04-18,0.2,0.0,9.305479452054794,12.872602739726027,5.568493150684931,3.5
1607,2018-04-19,0.0,0.0,9.360273972602739,12.931963470319635,5.620091324200914,5.7
1608,2018-04-20,0.5,0.0,9.415068493150685,12.991324200913242,5.671689497716896,4.1
1609,2018-04-21,0.0,0.0,9.46986301369863,13.050684931506849,5.723287671232876,4.5
1610,2018-04-22,0.0,0.0,9.524657534246574,13.110045662100456,5.774885844748859,4.0
1611,2018-04-23,1.3,0.0,9.579452054794519,13.169406392694064,5.826484018264841,-4.2
1612,2018-04-24,1.1,0.0,9.634246575342464,13.228767123287671,5.8780821917808215,3.2
1613,2018-04-25,1.4,0.0,9.68904109589041,13.288127853881278,5.929680365296804,5.0
1614,2018-04-26,2.9,0.0,9.743835616438355,13.347488584474887,5.981278538812786,0.6
1615,2018-04-27,0.0,0.0,9.7986301369863,13.406849315068493,6.0328767123287665,0.2
1616,2018-04-28,0.0,0.0,9.853424657534246,13.4662100456621,6.084474885844749,1.3
1617,2018-04-29,1.7,0.0,9.908219178082192,13.525570776255707,6.136073059360731,0.9
1618,2018-04-30,0.6,0.0,9.963013698630137,13.584931506849315,6.187671232876712,0.4
1619,2018-05-01,5.5,0.0,10.01780821917808,13.644292237442922,6.239269406392694,3.6
1620,2018-05-02,0.7,0.0,10.072602739726026,13.703652968036529,6.290867579908676,4.3
1621,2018-05-03,1.6,0.0,10.127397260273971,13.763013698630136,6.3424657534246585,4.0
1622,2018-05-04,0.0,0.0,10.182191780821917,13.822374429223744,6.394063926940639,5.9
1623,2018-05-05,0.0,0.0,10.236986301369862,13.881735159817351,6.445662100456621,6.3
1624,2018-05-06,0.0,0.0,10.291780821917808,13.941095890410958,6.4972602739726035,2.0
1625,2018-05-07,0.0,0.0,10.346575342465753,14.000456621004567,6.548858447488584,3.5
1626,2018-05-08,0.0,0.0,10.401369863013697,14.059817351598173,6.600456621004566,6.7
1627,2018-05-09,0.0,0.0,10.456164383561642,14.11917808219178,6.652054794520549,0.2
1628,2018-05-10,0.0,0.0,10.510958904109588,14.178538812785387,6.703652968036529,5.8
1629,2018-05-11,0.0,0.0,10.565753424657533,14.237899543378996,6.755251141552511,1.2
1630,2018-05-12,0.0,0.0,10.620547945205479,14.297260273972602,6.806849315068494,1.5
1631,2018-05-13,0.0,0.0,10.675342465753424,14.35662100456621,6.858447488584474,2.0
1632,2018-05-14,0.0,0.0,10.73013698630137,14.415981735159818,6.9100456621004565,5.2
1633,2018-05-15,0.0,0.0,10.784931506849315,14.475342465753425,6.961643835616439,6.2
1634,2018-05-16,0.0,0.0,10.83972602739726,14.534703196347031,7.013242009132421,8.2
1635,2018-05-17,0.0,0.0,10.894520547945204,14.594063926940638,7.0648401826484015,6.2
1636,2018-05-18,0.0,0.0,10.94931506849315,14.653424657534247,7.116438356164384,12.2
1637,2018-05-19,0.0,0.0,11.004109589041095,14.712785388127854,7.168036529680366,4.3
1638,2018-05-20,0.0,0.0,11.05890410958904,14.77214611872146,7.219634703196347,2.0
1639,2018-05-21,0.0,0.0,11.113698630136986,14.831506849315069,7.271232876712329,3.3
1640,2018-05-22,0.0,0.0,11.168493150684931,14.890867579908676,7.322831050228311,3.3
1641,2018-05-23,0.0,0.0,11.223287671232876,14.950228310502283,7.374429223744292,7.3
1642,2018-05-24,0.0,0.0,11.27808219178082,15.00958904109589,7.426027397260274,8.3
1643,2018-05-25,0.0,0.0,11.332876712328765,15.068949771689498,7.477625570776256,1.7
1644,2018-05-26,0.0,0.0,11.387671232876711,15.128310502283105,7.529223744292237,2.5
1645,2018-05-27,0.0,0.0,11.442465753424656,15.187671232876712,7.580821917808219,8.7
1646,2018-05-28,0.0,0.0,11.497260273972602,15.247031963470318,7.632420091324201,4.2
1647,2018-05-29,0.0,0.0,11.552054794520547,15.306392694063927,7.684018264840184,3.3
1648,2018-05-30,0.0,0.0,11.606849315068493,15.365753424657534,7.735616438356164,8.5
1649,2018-05-31,0.0,0.0,11.661643835616438,15.42511415525114,7.787214611872146,9.7
1650,2018-06-01,0.0,0.0,11.716438356164383,15.48447488584475,7.838812785388129,5.4
1651,2018-06-02,0.0,0.0,11.771232876712327,15.543835616438356,7.890410958904109,9.5
1652,2018-06-03,0.1,0.0,11.826027397260273,15.603196347031963,7.942009132420091,9.1
1653,2018-06-04,0.0,0.0,11.880821917808218,15.66255707762557,7.993607305936074,10.8
1654,2018-06-05,0.0,0.0,11.935616438356163,15.721917808219178,8.045205479452054,6.3
1655,2018-06-06,0.2,0.0,11.990410958904109,15.781278538812785,8.096803652968037,1.1
1656,2018-06-07,0.0,0.0,12.045205479452054,15.840639269406392,8.148401826484019,0.1
1657,2018-06-08,0.0,0.0,12.1,15.9,8.2,5.6
1658,2018-06-09,0.0,0.0,14.0,19.0,7.4,2.4
1659,2018-06-10,0.0,0.0,15.4,20.3,8.8,2.4
1660,2018-06-11,1.1,0.0,19.0,25.4,13.0,7.2
1661,2018-06-12,0.3,0.0,16.3,21.2,12.4,11.5
1662,2018-06-13,0.0,0.0,15.8,20.6,10.0,4.1
1663,2018-06-14,0.0,0.0,16.7,21.5,12.2,7.8
1664,2018-06-15,0.0,0.0,17.3,22.2,14.1,10.0
1665,2018-06-16,0.0,0.0,17.8,23.9,12.0,5.8
1666,2018-06-17,0.0,0.0,18.9,23.4,11.9,6.7
1667,2018-06-18,0.0,0.0,17.9,22.5,16.0,12.0
1668,2018-06-19,7.8,0.0,15.1,18.7,11.4,11.1
1669,2018-06-20,0.0,0.0,16.2,21.5,13.3,10.5
1670,2018-06-21,21.4,0.0,13.5,16.5,11.1,9.1
1671,2018-06-22,1.0,0.0,11.9,14.6,10.2,11.1
1672,2018-06-23,0.0,0.0,13.5,18.1,9.3,8.0
1673,2018-06-24,0.2,0.0,14.4,18.3,7.5,3.2
1674,2018-06-25,0.0,0.0,15.2,19.1,13.1,12.4
1675,2018-06-26,0.0,0.0,17.5,22.2,12.5,7.3
1676,2018-06-27,0.0,0.0,18.4,23.7,13.0,8.4
1677,2018-06-28,3.8,0.0,20.0,24.2,13.8,8.4
1678,2018-06-29,0.9,0.0,14.1,20.2,12.9,13.3
1679,2018-06-30,0.0,0.0,14.1,18.0,9.2,6.8
1680,2018-07-01,0.9,0.0,16.0,20.4,10.4,6.8
1681,2018-07-02,14.6,0.0,12.9,18.4,10.4,9.6
1682,2018-07-03,3.8,0.0,13.0,14.6,12.1,11.9
1683,2018-07-04,1.1,0.0,15.8,20.6,9.4,5.7
1684,2018-07-05,2.3,0.0,17.0,21.5,13.1,11.8
1685,2018-07-06,0.0,0.0,17.5,22.2,14.6,13.8
1686,2018-07-07,0.0,0.0,20.8,26.0,14.9,11.4
1687,2018-07-08,0.0,0.0,18.5,23.4,14.5,12.1
1688,2018-07-09,0.0,0.0,18.1,21.5,13.9,9.6
1689,2018-07-10,0.3,0.0,17.1,19.4,14.6,9.9
1690,2018-07-11,0.0,0.0,18.5,23.3,13.8,12.5
1691,2018-07-12,0.0,0.0,20.7,25.3,16.2,11.7
1692,2018-07-13,0.0,0.0,22.0,27.4,16.1,12.6
1693,2018-07-14,0.0,0.0,22.9,28.7,16.5,11.7
1694,2018-07-15,0.0,0.0,25.0,31.2,18.2,14.0
1695,2018-07-16,0.0,0.0,25.6,30.1,18.9,14.6
1696,2018-07-17,0.0,0.0,26.7,30.8,18.8,15.8
1697,2018-07-18,0.0,0.0,25.1,28.8,20.0,15.4
1698,2018-07-19,3.8,0.0,24.2,28.6,17.4,13.9
1699,2018-07-20,3.1,0.0,21.1,25.8,18.3,18.0
1700,2018-07-21,6.7,0.0,22.1,25.8,19.2,17.6
1701,2018-07-22,0.0,0.0,22.3,27.3,18.4,16.6
1702,2018-07-23,0.0,0.0,22.3,26.7,16.6,11.7
1703,2018-07-24,0.0,0.0,23.3,27.8,17.3,12.0
1704,2018-07-25,0.0,0.0,25.0,29.7,18.6,14.9
1705,2018-07-26,0.0,0.0,23.9,27.5,17.6,14.6
1706,2018-07-27,0.0,0.0,24.6,28.3,19.6,15.6
1707,2018-07-28,0.3,0.0,24.7,27.9,21.6,19.9
1708,2018-07-29,0.0,0.0,24.3,26.8,22.8,21.4
1709,2018-07-30,0.0,0.0,24.2,26.7,21.8,20.2
1710,2018-07-31,0.0,0.0,24.0,26.8,21.5,19.5
1711,2018-08-01,0.0,0.0,24.5,29.2,21.1,17.2
1712,2018-08-02,0.0,0.0,25.8,31.5,19.9,15.5
1713,2018-08-03,0.3,0.0,25.8,31.7,22.0,17.5
1714,2018-08-04,0.3,0.0,21.5,27.1,17.2,15.3
1715,2018-08-05,3.4,0.0,19.6,26.5,15.9,14.8
1716,2018-08-06,0.0,0.0,18.3,23.1,14.3,13.1
1717,2018-08-07,0.0,0.0,19.2,25.0,13.7,11.7
1718,2018-08-08,0.0,0.0,19.6,24.9,12.1,6.2
1719,2018-08-09,0.0,0.0,24.0,29.8,19.0,14.0
1720,2018-08-10,0.5,0.0,23.6,29.3,19.8,14.3
1721,2018-08-11,0.2,0.0,20.0,23.6,18.9,17.3
1722,2018-08-12,2.2,0.0,16.2,20.7,14.3,10.9
1723,2018-08-13,0.0,0.0,16.2,21.9,11.0,8.8
1724,2018-08-14,0.0,0.0,16.9,21.1,11.1,6.6
1725,2018-08-15,0.0,0.0,17.8,21.9,15.4,11.6
1726,2018-08-16,0.0,0.0,17.7,22.5,11.5,6.5
1727,2018-08-17,0.0,0.0,20.1,25.5,15.6,9.6
1728,2018-08-18,4.9,0.0,20.2,24.4,18.2,12.1
1729,2018-08-19,0.0,0.0,18.4,23.5,16.3,12.0
1730,2018-08-20,18.9,0.0,14.9,20.5,12.4,7.4
1731,2018-08-21,0.0,0.0,14.3,19.8,10.3,8.7
1732,2018-08-22,0.0,0.0,15.0,20.1,8.2,4.5
1733,2018-08-23,0.0,0.0,17.9,22.0,15.6,14.5
1734,2018-08-24,7.2,0.0,19.0,23.8,15.1,10.8
1735,2018-08-25,0.0,0.0,16.8,18.7,15.5,15.4
1736,2018-08-26,23.9,0.0,15.1,19.4,12.9,8.8
1737,2018-08-27,0.0,0.0,14.7,19.0,11.6,7.0
1738,2018-08-28,0.0,0.0,16.1,18.2,12.1,6.8
1739,2018-08-29,0.0,0.0,16.5,21.0,11.4,7.5
1740,2018-08-30,0.2,0.0,14.9,16.4,13.8,9.0
1741,2018-08-31,0.3,0.0,16.0,19.5,12.6,7.8
1742,2018-09-01,2.0,0.0,16.8,19.0,15.4,12.3
1743,2018-09-02,0.0,0.0,16.8,20.8,14.7,10.3
1744,2018-09-03,0.0,0.0,16.6,20.8,12.8,8.8
1745,2018-09-04,0.0,0.0,15.4,18.7,11.4,7.7
1746,2018-09-05,0.0,0.0,15.6,18.8,13.5,9.8
1747,2018-09-06,0.0,0.0,16.8,21.4,12.9,8.8
1748,2018-09-07,0.0,0.0,17.2,20.6,14.0,10.0
1749,2018-09-08,0.0,0.0,19.4,23.5,16.9,14.2
1750,2018-09-09,0.1,0.0,17.8,19.7,16.4,14.2
1751,2018-09-10,6.4,0.0,17.1,19.5,15.0,12.2
1752,2018-09-11,25.0,0.0,15.8,18.4,12.8,10.0
1753,2018-09-12,6.0,0.0,14.4,17.6,10.2,12.2
1754,2018-09-13,0.0,0.0,13.8,18.3,8.5,5.3
1755,2018-09-14,1.9,0.0,14.3,17.6,11.7,5.7
1756,2018-09-15,6.8,0.0,13.5,17.0,11.8,9.8
1757,2018-09-16,3.8,0.0,11.7,17.5,7.1,3.0
1758,2018-09-17,5.8,0.0,12.4,15.3,9.1,3.2
1759,2018-09-18,0.1,0.0,13.1,16.0,8.9,4.7
1760,2018-09-19,0.0,0.0,15.5,19.3,13.1,9.5
1761,2018-09-20,1.8,0.0,15.5,18.6,12.5,6.8
1762,2018-09-21,1.2,0.0,16.3,20.2,11.4,6.4
1763,2018-09-22,1.0,0.0,13.6,19.9,11.1,11.2
1764,2018-09-23,0.0,0.0,11.1,14.9,9.3,6.1
1765,2018-09-24,0.2,0.0,7.5,12.8,4.4,-0.8
1766,2018-09-25,0.0,0.0,7.2,12.3,2.5,0.1
1767,2018-09-26,3.0,0.0,9.9,11.6,6.8,2.7
1768,2018-09-27,0.0,0.0,9.3,12.3,7.8,6.2
1769,2018-09-28,0.0,0.0,7.2,11.7,4.7,5.0
1770,2018-09-29,3.1,0.0,5.5,10.4,-0.8,-5.4
1771,2018-09-30,0.2,0.0,9.7,12.0,7.3,6.2
1772,2018-10-01,0.0,0.0,10.1,14.3,7.4,1.7
1773,2018-10-02,3.8,0.0,8.2,11.9,6.1,2.8
1774,2018-10-03,9.2,0.0,5.9,7.8,4.2,-0.2
1775,2018-10-04,0.8,0.0,3.5,6.9,1.1,-0.5
1776,2018-10-05,1.4,0.0,8.3,13.1,0.2,-3.9
1777,2018-10-06,0.0,0.0,8.9,11.6,6.9,1.1
1778,2018-10-07,0.0,0.0,5.4,8.4,2.8,1.6
1779,2018-10-08,11.5,0.0,5.6,9.3,-1.1,-5.9
1780,2018-10-09,0.5,0.0,11.1,12.1,8.5,8.0
1781,2018-10-10,0.0,0.0,12.1,17.1,9.7,10.8
1782,2018-10-11,0.0,0.0,9.1,12.8,4.2,-0.9
1783,2018-10-12,0.0,0.0,10.4,11.4,9.8,10.0
1784,2018-10-13,0.0,0.0,12.2,14.9,8.1,3.7
1785,2018-10-14,0.0,0.0,12.7,15.4,10.7,6.8
1786,2018-10-15,0.0,0.0,12.1,14.8,10.7,5.6
1787,2018-10-16,0.0,0.0,11.9,14.5,10.5,5.8
1788,2018-10-17,0.0,0.0,10.8,11.6,9.8,9.5
1789,2018-10-18,5.2,0.0,10.7,13.7,9.6,9.1
1790,2018-10-19,0.0,0.0,6.8,11.4,4.2,1.2
1791,2018-10-20,0.0,0.0,6.0,10.2,2.5,-1.2
1792,2018-10-21,3.2,0.0,8.8,11.0,5.1,-0.8
1793,2018-10-22,0.3,0.0,9.0,11.8,5.7,9.5
1794,2018-10-23,6.4,0.0,6.7,8.3,4.3,0.7
1795,2018-10-24,0.0,0.0,4.1,6.7,2.2,3.6
1796,2018-10-25,0.7,0.0,2.3,6.1,-1.8,-5.7
1797,2018-10-26,0.0,0.0,1.9,3.3,1.2,-2.1
1798,2018-10-27,0.0,0.0,1.2,2.0,0.1,-1.8
1799,2018-10-28,0.0,0.0,0.1,2.4,-1.5,-1.8
1800,2018-10-29,2.1,0.0,-0.8,2.5,-4.3,-6.4
1801,2018-10-30,0.9,0.0,3.2,3.9,2.0,0.4
1802,2018-10-31,0.3,0.0,7.6,10.0,3.9,3.7
1803,2018-11-01,0.0,0.0,7.9,10.1,6.2,7.3
1804,2018-11-02,0.3,0.0,8.9,10.3,3.9,-1.6
1805,2018-11-03,0.0,0.0,7.8,10.6,4.6,8.0
1806,2018-11-04,0.0,0.0,5.9,9.8,1.8,-2.7
1807,2018-11-05,0.9,0.0,6.3,7.3,5.2,1.6
1808,2018-11-06,0.1,0.0,6.4,7.6,5.0,5.1
1809,2018-11-07,0.6,0.0,8.3,8.7,7.1,6.9
1810,2018-11-08,0.3,0.0,6.4,8.1,5.8,6.2
1811,2018-11-09,0.0,0.0,5.4,6.1,4.9,4.5
1812,2018-11-10,5.3,0.0,5.4,5.9,4.9,4.3
1813,2018-11-11,0.0,0.0,5.1,5.5,4.8,4.7
1814,2018-11-12,14.6,0.0,5.1,5.4,4.5,4.1
1815,2018-11-13,3.6,0.0,6.2,7.6,5.0,4.8
1816,2018-11-14,0.1,0.0,5.9,7.9,4.1,4.4
1817,2018-11-15,0.3,0.0,7.3,8.6,2.2,-1.7
1818,2018-11-16,0.0,0.0,8.4,9.4,7.7,7.5
1819,2018-11-17,0.0,0.0,6.3,8.4,3.3,6.4
1820,2018-11-18,0.0,0.0,4.2,6.4,2.7,0.6
1821,2018-11-19,0.0,0.0,0.0,2.7,-0.9,0.4
1822,2018-11-20,0.0,0.0,-0.5,1.4,-3.8,-6.9
1823,2018-11-21,0.0,0.0,-1.3,1.6,-4.0,-4.7
1824,2018-11-22,0.0,0.0,-1.0,0.9,-4.6,-8.5
1825,2018-11-23,0.2,0.0,0.0,2.3,-3.0,-7.7
1826,2018-11-24,0.0,0.0,-0.7,1.6,-3.2,-2.4
1827,2018-11-25,0.0,0.0,-4.5,-2.4,-6.5,-10.6
1828,2018-11-26,0.0,0.0,-2.7,-0.6,-6.4,-11.5
1829,2018-11-27,0.0,0.0,-4.1,-1.4,-5.4,-8.4
1830,2018-11-28,0.9,0.0,-4.2,-2.5,-6.5,-6.4
1831,2018-11-29,0.0,0.0,0.1,1.7,-2.8,-6.7
1832,2018-11-30,0.0,0.0,1.0,1.8,-0.7,-1.0
1833,2018-12-01,0.0,-0.3333333333333333,-1.3,1.7,-2.8,-3.3
1834,2018-12-02,0.0,-0.6666666666666666,-1.0,-0.3,-1.8,-1.2
1835,2018-12-03,1.5,0.0,-0.7,0.1,-1.6,-2.1
1836,2018-12-04,5.5,0.0,3.6,5.4,-0.5,-0.7
1837,2018-12-05,0.7,0.0,2.4,5.4,0.7,1.5
1838,2018-12-06,0.0,0.0,-0.4,1.9,-1.6,-3.0
1839,2018-12-07,4.0,0.0,0.7,3.2,-2.9,-8.5
1840,2018-12-08,20.5,0.0,1.8,2.7,-0.3,-0.5
1841,2018-12-09,1.0,0.0,4.0,5.0,2.6,1.9
1842,2018-12-10,3.6,0.0,2.6,3.7,1.9,2.4
1843,2018-12-11,0.3,0.0,1.0,2.0,0.3,0.1
1844,2018-12-12,0.0,0.0,-0.1,0.8,-0.9,-2.4
1845,2018-12-13,0.0,0.4,-1.7,-0.2,-2.0,-3.3
1846,2018-12-14,0.0,0.8,-4.1,-2.0,-4.9,-3.9
1847,2018-12-15,0.1,1.2000000000000002,-5.6,-4.9,-6.1,-5.5
1848,2018-12-16,3.5,1.6,-3.9,-1.1,-6.1,-5.7
1849,2018-12-17,2.8,2.0,-0.2,0.4,-1.3,-1.3
1850,2018-12-18,1.3,8.0,0.8,1.2,0.1,-1.1
1851,2018-12-19,0.4,4.0,0.3,1.5,-0.3,0.2
1852,2018-12-20,0.0,4.0,-2.7,-0.1,-3.9,-7.0
1853,2018-12-21,0.3,4.0,-5.5,-2.1,-8.4,-4.3
1854,2018-12-22,1.6,4.166666666666667,-8.7,-7.7,-10.3,-10.0
1855,2018-12-23,0.0,4.333333333333333,-8.6,-7.7,-9.2,-10.95
1856,2018-12-24,0.6,4.5,-10.3,-9.0,-13.1,-11.9
1857,2018-12-25,1.8,4.666666666666667,0.3,1.6,-11.5,-10.8
1858,2018-12-26,0.0,4.833333333333333,0.7,2.8,-1.5,-1.2
1859,2018-12-27,0.7,5.0,-0.3,1.3,-1.9,-3.0
1860,2018-12-28,0.0,4.0,-0.9,0.6,-1.5,-1.2
1861,2018-12-29,0.0,3.6666666666666665,0.2,2.6,-2.4,-2.2
1862,2018-12-30,0.1,3.3333333333333335,-0.1,1.2,-0.7,-1.1
1863,2018-12-31,8.0,3.0,-0.9,0.2,-2.2,-2.2
1864,2019-01-01,0.4,2.5,2.2,4.1,0.0,-0.1
1865,2019-01-02,0.6,2.0,-3.2,1.9,-6.5,-2.4
1866,2019-01-03,3.0,3.0,-9.7,-6.5,-12.4,-9.9
1867,2019-01-04,1.0,7.0,-1.6,0.8,-13.2,-15.5
1868,2019-01-05,0.0,5.666666666666667,-5.0,-0.6,-5.6,-5.1
1869,2019-01-06,1.6,4.333333333333334,-3.9,-0.1,-7.8,-9.1
1870,2019-01-07,3.7,3.0,1.0,2.1,-0.8,-0.7
1871,2019-01-08,11.3,4.0,0.1,1.2,-1.0,-2.5
1872,2019-01-09,0.7,18.0,-2.1,-0.2,-4.3,-1.1
1873,2019-01-10,2.5,17.0,-4.5,-3.2,-6.5,-5.6
1874,2019-01-11,0.0,17.0,0.9,1.6,-4.4,-4.5
1875,2019-01-12,0.0,15.0,-2.4,1.5,-5.0,-5.1
1876,2019-01-13,3.8,14.0,-2.9,0.5,-6.7,-10.9
1877,2019-01-14,1.3,19.0,-2.5,0.1,-6.1,-1.0
1878,2019-01-15,0.4,19.0,-6.4,-4.8,-10.1,-13.6
1879,2019-01-16,11.5,19.0,-6.0,-3.7,-8.8,-5.4
1880,2019-01-17,1.6,28.0,-4.8,-1.6,-8.4,-9.7
1881,2019-01-18,0.0,20.0,-9.8,-6.5,-12.4,-13.5
1882,2019-01-19,3.3,27.0,-6.0,-0.3,-13.7,-16.4
1883,2019-01-20,0.0,30.0,-8.5,-0.9,-12.5,-8.4
1884,2019-01-21,0.0,30.0,-15.7,-12.3,-17.6,-21.0
1885,2019-01-22,0.8,30.0,-15.5,-10.8,-21.7,-28.0
1886,2019-01-23,2.6,30.0,-2.2,-0.4,-13.2,-14.3
1887,2019-01-24,0.0,32.0,-8.6,-1.5,-11.4,-10.5
1888,2019-01-25,2.4,30.0,-4.0,-2.6,-10.8,-10.8
1889,2019-01-26,2.4,31.0,-8.7,-5.1,-10.3,-7.6
1890,2019-01-27,0.0,36.0,-14.3,-10.1,-16.3,-19.8
1891,2019-01-28,12.8,34.0,-7.9,-5.5,-16.7,-23.7
1892,2019-01-29,8.7,47.0,-4.8,-4.1,-5.9,-5.9
1893,2019-01-30,1.4,53.0,-1.3,0.4,-4.9,-5.1
1894,2019-01-31,0.0,54.0,-0.9,0.5,-3.6,-2.2
1895,2019-02-01,1.0,51.0,-3.7,-1.5,-5.9,-5.7
1896,2019-02-02,5.0,45.0,-2.9,-2.2,-4.7,-4.7
1897,2019-02-03,7.5,51.0,-0.8,1.7,-3.4,-4.2
1898,2019-02-04,2.7,49.0,-3.9,0.9,-6.3,-3.7
1899,2019-02-05,7.9,50.0,-0.5,0.9,-6.4,-6.9
1900,2019-02-06,3.0,60.0,-4.3,-0.6,-8.7,-1.6
1901,2019-02-07,1.5,61.0,-0.3,1.4,-6.4,-6.3
1902,2019-02-08,1.5,52.0,1.2,2.2,0.4,0.6
1903,2019-02-09,8.7,47.0,1.8,2.3,1.3,0.9
1904,2019-02-10,4.0,43.0,1.8,2.6,0.3,0.1
1905,2019-02-11,8.7,37.0,1.1,2.8,0.4,0.8
1906,2019-02-12,0.0,37.0,-1.5,0.6,-2.8,-2.2
1907,2019-02-13,2.4,36.0,-0.8,0.8,-5.3,-9.2
1908,2019-02-14,0.0,37.0,1.9,2.8,-0.1,-2.1
1909,2019-02-15,0.0,35.0,4.3,7.4,1.6,1.1
1910,2019-02-16,0.0,35.0,2.6,6.6,0.3,-1.7
1911,2019-02-17,0.0,34.0,0.9,4.1,-1.3,-3.2
1912,2019-02-18,0.4,32.0,0.2,2.1,-3.6,-8.6
1913,2019-02-19,5.1,30.0,1.6,1.9,1.3,0.1
1914,2019-02-20,0.0,29.0,-0.9,2.5,-4.1,0.8
1915,2019-02-21,0.0,28.0,-6.7,-3.9,-8.9,-10.7
1916,2019-02-22,1.2,27.0,-7.1,-2.1,-12.2,-13.2
1917,2019-02-23,0.2,30.0,1.3,4.9,-5.3,-6.4
1918,2019-02-24,0.0,30.0,2.3,4.0,0.4,-0.6
1919,2019-02-25,0.5,28.0,5.0,8.0,3.5,2.3
1920,2019-02-26,0.0,28.0,2.1,5.4,0.8,0.2
1921,2019-02-27,0.0,27.0,2.8,5.2,-0.9,-4.1
1922,2019-02-28,0.3,27.0,1.7,4.6,-1.4,-1.3
1923,2019-03-01,0.0,25.0,-5.3,-1.4,-7.9,-8.9
1924,2019-03-02,0.0,26.0,-0.2,3.1,-6.4,-9.5
1925,2019-03-03,0.0,26.0,-5.3,1.1,-8.6,-10.0
1926,2019-03-04,2.8,27.0,-3.2,-1.7,-5.4,-5.4
1927,2019-03-05,0.0,28.0,-4.9,-1.6,-7.7,-12.0
1928,2019-03-06,0.3,28.0,-7.5,-3.0,-15.2,-18.6
1929,2019-03-07,10.3,27.0,-0.1,0.5,-3.3,-3.8
1930,2019-03-08,7.4,30.0,2.8,4.7,0.3,0.1
1931,2019-03-09,5.5,27.0,0.1,3.1,-2.3,-2.6
1932,2019-03-10,0.0,28.0,-1.0,1.7,-3.0,-5.950000000000001
1933,2019-03-11,0.3,28.0,-5.4,-2.9,-7.5,-9.3
1934,2019-03-12,0.0,29.0,-5.3,-1.2,-9.8,-12.5
1935,2019-03-13,4.9,29.0,-4.0,0.1,-10.6,-14.9
1936,2019-03-14,0.7,30.0,1.1,2.2,-1.6,-1.6
1937,2019-03-15,4.4,29.0,1.9,2.3,1.2,0.9
1938,2019-03-16,3.0,26.0,1.5,3.2,0.8,0.9
1939,2019-03-17,9.8,25.0,1.5,2.5,0.3,0.7
1940,2019-03-18,1.7,21.0,3.1,4.3,1.2,0.1
1941,2019-03-19,0.2,19.0,2.5,5.4,1.7,1.1
1942,2019-03-20,1.7,17.0,1.0,2.8,-0.6,-0.3
1943,2019-03-21,0.0,15.0,2.5,5.4,-0.2,-1.0
1944,2019-03-22,0.0,12.0,3.6,7.6,0.7,-0.4
