,date,City,rainfall_mm,snow_depth_cm,air_temp,max_temp,min_temp,min_ground_temp
368,2014-11-20,HEL,0.0,0.0,-0.7,0.4,-2.1,-0.4
369,2014-11-21,HEL,6.8,0.0,-1.3,-0.4,-2.0,-1.5
370,2014-11-21,HEL,6.8,0.0,-1.3,-0.4,-2.0,-4.3
371,2014-11-22,HEL,0.0,5.0,-1.7,-0.9,-2.1,-3.6
372,2014-11-23,HEL,0.0,4.0,0.4,1.6,-2.4,-3.2
373,2014-11-23,HEL,0.0,4.0,0.4,1.6,-2.4,-2.2
374,2014-11-24,HEL,0.4,0.0,1.4,3.4,0.3,0.0
375,2014-11-24,HEL,0.4,0.0,1.4,3.4,0.3,-1.5
376,2014-11-25,HEL,1.8,0.0,2.5,3.4,1.1,0.8
377,2014-11-25,HEL,1.8,0.0,2.5,3.4,1.1,-0.1
378,2014-11-26,HEL,0.4,0.0,3.8,4.3,3.0,2.6
379,2014-11-26,HEL,0.4,0.0,3.8,4.3,3.0,0.8
380,2014-11-27,HEL,0.5,0.0,3.2,3.8,3.0,2.7
381,2014-11-27,HEL,0.5,0.0,3.2,3.8,3.0,0.8
382,2014-11-28,HEL,1.4,0.0,2.2,3.3,1.3,1.9
383,2014-11-28,HEL,1.4,0.0,2.2,3.3,1.3,1.1
384,2014-11-29,HEL,1.2,0.0,0.8,1.4,0.3,0.0
385,2014-11-29,HEL,1.2,0.0,0.8,1.4,0.3,0.7
386,2014-11-30,HEL,0.0,0.0,-1.8,0.6,-4.3,-1.6
387,2014-11-30,HEL,0.0,0.0,-1.8,0.6,-4.3,-5.1
388,2014-12-01,HEL,0.0,0.0,-3.3,-1.8,-5.0,-8.7
389,2014-12-01,HEL,0.0,0.0,-3.3,-1.8,-5.0,-2.6
390,2014-12-02,HEL,0.0,0.0,0.2,2.3,-2.9,-7.5
391,2014-12-02,HEL,0.0,0.0,0.2,2.3,-2.9,-3.6
392,2014-12-03,HEL,0.0,0.0,2.8,4.4,1.2,1.2
393,2014-12-03,HEL,0.0,0.0,2.8,4.4,1.2,-1.3
394,2014-12-04,HEL,0.0,0.0,3.1,4.9,1.8,1.9
395,2014-12-04,HEL,0.0,0.0,3.1,4.9,1.8,1.1
396,2014-12-05,HEL,1.4,0.0,2.5,4.2,-0.7,-5.2
397,2014-12-05,HEL,1.4,0.0,2.5,4.2,-0.7,-4.8
398,2014-12-06,HEL,4.4,0.0,2.3,3.9,0.9,0.8
399,2014-12-06,HEL,4.4,0.0,2.3,3.9,0.9,-0.2
400,2014-12-07,HEL,2.2,0.0,3.9,5.1,2.0,-0.7
401,2014-12-07,HEL,2.2,0.0,3.9,5.1,2.0,-4.8
402,2014-12-08,HEL,10.9,0.0,3.0,4.6,1.4,2.8
403,2014-12-08,HEL,10.9,0.0,3.0,4.6,1.4,0.9
404,2014-12-09,HEL,2.5,0.0,3.3,4.8,1.8,1.8
405,2014-12-09,HEL,2.5,0.0,3.3,4.8,1.8,0.6
406,2014-12-10,HEL,2.6,0.0,3.3,4.4,1.8,-0.6
407,2014-12-10,HEL,2.6,0.0,3.3,4.4,1.8,-0.5
408,2014-12-11,HEL,1.5,0.0,2.8,4.1,1.2,0.2
409,2014-12-11,HEL,1.5,0.0,2.8,4.1,1.2,-0.4
410,2014-12-12,HEL,11.9,0.0,2.2,3.0,1.1,0.3
411,2014-12-12,HEL,11.9,0.0,2.2,3.0,1.1,-0.3
412,2014-12-13,HEL,0.8,2.0,1.4,3.2,0.2,0.0
413,2014-12-13,HEL,0.8,2.0,1.4,3.2,0.2,-0.5
414,2014-12-14,HEL,0.0,0.0,1.8,2.5,-0.3,-2.1
415,2014-12-14,HEL,0.0,0.0,1.8,2.5,-0.3,-6.1
416,2014-12-15,HEL,4.7,0.0,2.8,4.3,0.8,-1.1
417,2014-12-15,HEL,4.7,0.0,2.8,4.3,0.8,-1.7
418,2014-12-16,HEL,5.7,0.0,3.1,4.3,0.6,0.0
419,2014-12-16,HEL,5.7,0.0,3.1,4.3,0.6,-0.6
420,2014-12-17,HEL,0.0,0.0,1.5,4.1,-0.4,1.2
421,2014-12-17,HEL,0.0,0.0,1.5,4.1,-0.4,-3.7
422,2014-12-18,HEL,6.8,0.0,1.1,2.6,-1.9,-4.2
423,2014-12-18,HEL,6.8,0.0,1.1,2.6,-1.9,-3.1
424,2014-12-19,HEL,3.0,0.0,4.0,5.0,2.6,2.0
425,2014-12-19,HEL,3.0,0.0,4.0,5.0,2.6,-3.0
426,2014-12-20,HEL,0.0,0.0,1.4,4.4,0.2,-0.2
427,2014-12-20,HEL,0.0,0.0,1.4,4.4,0.2,-0.3
428,2014-12-21,HEL,1.7,0.0,-0.3,1.1,-1.2,-2.0
429,2014-12-22,HEL,9.6,2.0,-1.8,0.7,-3.3,-9.1
430,2014-12-23,HEL,0.0,11.0,-6.6,-0.2,-8.7,-7.6
431,2014-12-24,HEL,5.4,9.0,-5.2,-2.0,-10.1,-13.7
432,2014-12-25,HEL,0.0,13.0,-10.8,-4.2,-13.0,-14.2
433,2014-12-26,HEL,1.0,11.0,-4.4,-1.5,-12.9,-18.5
434,2014-12-27,HEL,0.0,11.0,-5.9,-3.7,-8.1,-12.4
435,2014-12-28,HEL,0.0,12.0,-9.6,-6.1,-12.2,-9.6
436,2014-12-29,HEL,0.7,12.0,-15.3,-11.9,-17.0,-19.1
437,2014-12-30,HEL,10.8,13.0,-0.6,0.8,-16.4,-19.5
438,2014-12-31,HEL,0.0,13.0,3.3,4.0,0.7,0.3
439,2015-01-01,HEL,0.9,9.0,2.9,4.7,1.7,1.0
440,2015-01-02,HEL,5.0,3.0,3.8,5.6,3.2,1.1
441,2015-01-03,HEL,1.8,0.0,1.5,3.9,0.6,0.6
442,2015-01-04,HEL,0.0,0.0,-1.8,0.7,-2.2,-3.0
443,2015-01-05,HEL,0.0,2.0,-9.4,-1.5,-12.0,-9.2
444,2015-01-06,HEL,0.0,2.0,-12.0,-9.8,-15.5,-16.4
445,2015-01-07,HEL,1.0,2.0,-3.0,-1.9,-11.9,-11.6
446,2015-01-08,HEL,5.9,2.0,0.7,2.8,-2.4,-2.8
447,2015-01-09,HEL,0.1,0.0,0.7,3.1,-0.3,1.1
448,2015-01-09,HEL,0.1,0.0,0.7,3.1,-0.3,-1.4499999999999997
449,2015-01-10,HEL,11.2,0.0,-0.8,0.3,-2.6,-4.0
450,2015-01-10,HEL,11.2,0.0,-0.8,0.3,-2.6,-2.45
451,2015-01-11,HEL,0.6,12.0,-6.4,0.4,-12.1,-0.9
452,2015-01-11,HEL,0.6,12.0,-6.4,0.4,-12.1,-7.9
453,2015-01-12,HEL,8.8,10.0,-10.6,-9.9,-13.5,-14.9
454,2015-01-12,HEL,8.8,10.0,-10.6,-9.9,-13.5,-12.850000000000001
455,2015-01-13,HEL,3.5,18.0,1.2,2.2,-10.4,-10.8
456,2015-01-13,HEL,3.5,18.0,1.2,2.2,-10.4,-5.4
457,2015-01-14,HEL,0.0,15.0,1.6,2.9,0.4,0.0
458,2015-01-14,HEL,0.0,15.0,1.6,2.9,0.4,-0.95
459,2015-01-15,HEL,9.5,13.0,1.7,2.8,0.4,-1.9
460,2015-01-15,HEL,9.5,13.0,1.7,2.8,0.4,-1.0499999999999998
461,2015-01-16,HEL,1.8,20.0,2.0,3.7,0.1,-0.2
462,2015-01-16,HEL,1.8,20.0,2.0,3.7,0.1,0.75
463,2015-01-17,HEL,1.7,10.0,2.5,3.8,1.2,1.7
464,2015-01-17,HEL,1.7,10.0,2.5,3.8,1.2,0.5999999999999999
465,2015-01-18,HEL,0.0,6.0,1.9,2.8,0.9,-0.5
466,2015-01-18,HEL,0.0,6.0,1.9,2.8,0.9,-1.55
467,2015-01-19,HEL,0.7,5.0,-0.6,1.5,-1.9,-2.6
468,2015-01-19,HEL,0.7,5.0,-0.6,1.5,-1.9,-3.05
469,2015-01-20,HEL,0.2,6.0,-2.5,-1.6,-3.6,-3.5
470,2015-01-20,HEL,0.2,6.0,-2.5,-1.6,-3.6,-5.25
471,2015-01-21,HEL,0.0,6.0,-4.0,-1.3,-6.6,-7.0
472,2015-01-21,HEL,0.0,6.0,-4.0,-1.3,-6.6,-8.35
473,2015-01-22,HEL,0.6,6.0,-7.3,-6.3,-9.3,-9.7
474,2015-01-22,HEL,0.6,6.0,-7.3,-6.3,-9.3,-8.6
475,2015-01-23,HEL,0.5,6.0,-3.8,0.5,-7.6,-7.5
476,2015-01-23,HEL,0.5,6.0,-3.8,0.5,-7.6,-6.5
477,2015-01-24,HEL,0.0,6.0,-1.2,0.5,-3.9,-5.5
478,2015-01-24,HEL,0.0,6.0,-1.2,0.5,-3.9,-3.65
479,2015-01-25,HEL,0.0,7.0,-0.9,-0.3,-1.5,-1.8
480,2015-01-25,HEL,0.0,7.0,-0.9,-0.3,-1.5,-1.35
481,2015-01-26,HEL,0.0,7.0,0.8,1.4,-0.7,-0.9
482,2015-01-26,HEL,0.0,7.0,0.8,1.4,-0.7,-0.5
483,2015-01-27,HEL,1.2,7.0,0.0,0.9,-1.1,-0.1
484,2015-01-27,HEL,1.2,7.0,0.0,0.9,-1.1,-0.7499999999999999
485,2015-01-28,HEL,0.0,9.0,0.6,1.5,-1.2,-1.4
486,2015-01-28,HEL,0.0,9.0,0.6,1.5,-1.2,-0.7
487,2015-01-29,HEL,0.2,7.0,0.6,1.2,-0.3,0.0
488,2015-01-29,HEL,0.2,7.0,0.6,1.2,-0.3,-0.1
489,2015-01-30,HEL,0.0,7.0,0.6,1.4,-0.5,-0.2
490,2015-01-30,HEL,0.0,7.0,0.6,1.4,-0.5,-1.05
491,2015-01-31,HEL,18.1,7.0,0.6,1.1,-0.7,-1.9
492,2015-01-31,HEL,18.1,7.0,0.6,1.1,-0.7,-1.0
493,2015-02-01,HEL,10.5,15.0,0.4,0.6,0.1,-0.1
494,2015-02-01,HEL,10.5,15.0,0.4,0.6,0.1,-0.1
495,2015-02-02,HEL,6.4,16.0,0.7,1.1,0.2,-0.1
496,2015-02-02,HEL,6.4,16.0,0.7,1.1,0.2,-0.1
497,2015-02-03,HEL,0.6,17.0,0.3,1.1,-0.7,-0.1
498,2015-02-03,HEL,0.6,17.0,0.3,1.1,-0.7,-2.0
499,2015-02-04,HEL,0.0,17.0,-1.4,0.2,-3.2,-3.9
500,2015-02-04,HEL,0.0,17.0,-1.4,0.2,-3.2,-2.9
501,2015-02-05,HEL,1.6,17.0,-1.3,-0.4,-1.8,-1.9
502,2015-02-05,HEL,1.6,17.0,-1.3,-0.4,-1.8,-2.95
503,2015-02-06,HEL,0.0,18.0,0.4,3.3,-2.5,-4.0
504,2015-02-06,HEL,0.0,18.0,0.4,3.3,-2.5,-3.25
505,2015-02-07,HEL,0.0,19.0,1.0,2.5,-0.5,-2.5
506,2015-02-07,HEL,0.0,19.0,1.0,2.5,-0.5,-3.45
507,2015-02-08,HEL,0.0,18.0,-3.0,1.1,-5.2,-4.4
508,2015-02-08,HEL,0.0,18.0,-3.0,1.1,-5.2,-7.3500000000000005
509,2015-02-09,HEL,0.9,19.0,-2.6,0.4,-7.2,-10.3
510,2015-02-09,HEL,0.9,19.0,-2.6,0.4,-7.2,-5.15
511,2015-02-10,HEL,0.0,19.0,4.1,8.3,0.3,0.0
512,2015-02-10,HEL,0.0,19.0,4.1,8.3,0.3,0.3
513,2015-02-11,HEL,0.0,18.0,3.3,7.1,1.5,0.6
514,2015-02-11,HEL,0.0,18.0,3.3,7.1,1.5,0.8500000000000001
515,2015-02-12,HEL,0.0,17.0,1.6,2.7,0.8,1.1
516,2015-02-12,HEL,0.0,17.0,1.6,2.7,0.8,-1.85
517,2015-02-13,HEL,1.3,15.0,1.0,2.2,-1.0,-4.8
518,2015-02-13,HEL,1.3,15.0,1.0,2.2,-1.0,-2.4499999999999997
519,2015-02-14,HEL,1.1,15.0,0.3,1.2,-0.5,-0.1
520,2015-02-14,HEL,1.1,15.0,0.3,1.2,-0.5,-4.8999999999999995
521,2015-02-15,HEL,0.0,15.0,-5.4,0.7,-7.9,-9.7
522,2015-02-15,HEL,0.0,15.0,-5.4,0.7,-7.9,-10.85
523,2015-02-16,HEL,0.0,15.0,-3.2,-1.6,-8.2,-12.0
524,2015-02-16,HEL,0.0,15.0,-3.2,-1.6,-8.2,-8.65
525,2015-02-17,HEL,1.8,15.0,-1.8,-0.9,-3.7,-5.3
526,2015-02-17,HEL,1.8,15.0,-1.8,-0.9,-3.7,-3.3499999999999996
527,2015-02-18,HEL,0.0,16.0,1.6,3.7,-1.0,-1.4
528,2015-02-18,HEL,0.0,16.0,1.6,3.7,-1.0,-1.5499999999999998
529,2015-02-19,HEL,0.6,15.0,2.3,3.2,0.8,-1.7
530,2015-02-19,HEL,0.6,15.0,2.3,3.2,0.8,-0.19999999999999996
531,2015-02-20,HEL,2.3,12.0,2.3,3.1,2.0,1.3
532,2015-02-20,HEL,2.3,12.0,2.3,3.1,2.0,0.65
533,2015-02-21,HEL,4.5,9.0,1.6,2.3,0.4,0.0
534,2015-02-21,HEL,4.5,9.0,1.6,2.3,0.4,0.0
535,2015-02-22,HEL,4.9,9.0,1.8,2.8,1.2,0.0
536,2015-02-22,HEL,4.9,9.0,1.8,2.8,1.2,0.0
537,2015-02-23,HEL,3.8,8.0,2.0,2.9,0.6,0.0
538,2015-02-23,HEL,3.8,8.0,2.0,2.9,0.6,0.0
539,2015-02-24,HEL,1.5,8.0,2.4,3.0,0.5,0.0
540,2015-02-24,HEL,1.5,8.0,2.4,3.0,0.5,0.4
541,2015-02-25,HEL,0.0,5.0,3.0,4.3,1.9,0.8
542,2015-02-25,HEL,0.0,5.0,3.0,4.3,1.9,-0.15000000000000002
543,2015-02-26,HEL,0.1,3.0,1.0,3.5,0.0,-1.1
544,2015-02-26,HEL,0.1,3.0,1.0,3.5,0.0,-0.6000000000000001
545,2015-02-27,HEL,0.0,2.0,0.8,3.8,-1.0,-0.1
546,2015-02-27,HEL,0.0,2.0,0.8,3.8,-1.0,-0.2
547,2015-02-28,HEL,0.0,0.0,1.1,2.1,0.0,-0.3
548,2015-02-28,HEL,0.0,0.0,1.1,2.1,0.0,0.04999999999999999
549,2015-03-01,HEL,0.0,0.0,1.7,2.7,0.9,0.4
550,2015-03-01,HEL,0.0,0.0,1.7,2.7,0.9,0.35
551,2015-03-02,HEL,7.7,0.0,2.4,2.9,1.8,0.3
552,2015-03-02,HEL,7.7,0.0,2.4,2.9,1.8,0.7
553,2015-03-03,HEL,6.5,0.0,1.8,2.5,0.5,1.1
554,2015-03-03,HEL,6.5,0.0,1.8,2.5,0.5,0.55
555,2015-03-04,HEL,1.4,0.0,1.2,2.7,0.3,0.0
556,2015-03-04,HEL,1.4,0.0,1.2,2.7,0.3,-0.15
557,2015-03-05,HEL,0.0,0.0,1.3,3.8,0.2,-0.3
558,2015-03-05,HEL,0.0,0.0,1.3,3.8,0.2,-0.5
559,2015-03-06,HEL,4.7,0.0,1.2,2.3,0.4,-0.7
560,2015-03-06,HEL,4.7,0.0,1.2,2.3,0.4,-0.3
561,2015-03-07,HEL,0.3,0.0,1.9,3.7,-0.1,0.1
562,2015-03-07,HEL,0.3,0.0,1.9,3.7,-0.1,1.4000000000000001
563,2015-03-08,HEL,0.0,0.0,4.5,5.0,3.0,2.7
564,2015-03-08,HEL,0.0,0.0,4.5,5.0,3.0,2.85
565,2015-03-09,HEL,0.0,0.0,5.9,10.4,4.3,3.0
566,2015-03-09,HEL,0.0,0.0,5.9,10.4,4.3,1.0
567,2015-03-10,HEL,0.3,0.0,3.2,5.3,0.7,-1.0
568,2015-03-10,HEL,0.3,0.0,3.2,5.3,0.7,-0.15000000000000002
569,2015-03-11,HEL,0.0,0.0,4.0,7.4,2.2,0.7
570,2015-03-11,HEL,0.0,0.0,4.0,7.4,2.2,-3.0
571,2015-03-12,HEL,0.0,0.0,1.2,5.8,-2.4,-6.7
572,2015-03-12,HEL,0.0,0.0,1.2,5.8,-2.4,-7.65
573,2015-03-13,HEL,0.0,0.0,1.3,4.7,-2.7,-8.6
574,2015-03-13,HEL,0.0,0.0,1.3,4.7,-2.7,-6.6
575,2015-03-14,HEL,0.0,0.0,2.2,6.9,-2.0,-4.6
576,2015-03-14,HEL,0.0,0.0,2.2,6.9,-2.0,-5.8
577,2015-03-15,HEL,0.0,0.0,3.3,7.9,-1.5,-7.0
578,2015-03-15,HEL,0.0,0.0,3.3,7.9,-1.5,-7.2
579,2015-03-16,HEL,0.0,0.0,3.4,8.3,-1.3,-7.4
580,2015-03-16,HEL,0.0,0.0,3.4,8.3,-1.3,-6.95
581,2015-03-17,HEL,0.0,0.0,3.9,10.8,-1.2,-6.5
582,2015-03-17,HEL,0.0,0.0,3.9,10.8,-1.2,-6.8
583,2015-03-18,HEL,0.0,0.0,4.2,12.4,-2.4,-7.1
584,2015-03-18,HEL,0.0,0.0,4.2,12.4,-2.4,-7.55
585,2015-03-19,HEL,0.0,0.0,3.2,9.1,-2.7,-8.0
586,2015-03-19,HEL,0.0,0.0,3.2,9.1,-2.7,-4.05
587,2015-03-20,HEL,0.0,0.0,2.6,4.2,1.3,-0.1
588,2015-03-20,HEL,0.0,0.0,2.6,4.2,1.3,-1.4000000000000001
589,2015-03-21,HEL,0.0,0.0,-1.7,2.1,-2.9,-2.7
590,2015-03-21,HEL,0.0,0.0,-1.7,2.1,-2.9,-7.000000000000001
591,2015-03-22,HEL,0.0,0.0,-3.1,0.4,-8.9,-11.3
592,2015-03-22,HEL,0.0,0.0,-3.1,0.4,-8.9,-5.8500000000000005
593,2015-03-23,HEL,1.9,0.0,2.1,2.6,-0.1,-0.4
594,2015-03-23,HEL,1.9,0.0,2.1,2.6,-0.1,0.9
595,2015-03-24,HEL,0.0,0.0,5.0,9.3,2.6,2.2
596,2015-03-24,HEL,0.0,0.0,5.0,9.3,2.6,-0.20000000000000018
597,2015-03-25,HEL,0.7,0.0,-0.8,4.7,-1.6,-2.6
598,2015-03-25,HEL,0.7,0.0,-0.8,4.7,-1.6,-3.55
599,2015-03-26,HEL,0.0,0.0,0.1,1.6,-3.1,-4.5
600,2015-03-26,HEL,0.0,0.0,0.1,1.6,-3.1,-2.1
601,2015-03-27,HEL,4.4,0.0,2.0,2.7,0.8,0.3
602,2015-03-27,HEL,4.4,0.0,2.0,2.7,0.8,1.2
603,2015-03-28,HEL,1.3,0.0,3.6,5.4,2.4,2.1
604,2015-03-28,HEL,1.3,0.0,3.6,5.4,2.4,0.8
605,2015-03-29,HEL,3.3,0.0,2.7,4.5,1.3,-0.5
606,2015-03-29,HEL,3.3,0.0,2.7,4.5,1.3,-0.25
607,2015-03-30,HEL,22.5,0.0,1.1,3.5,0.3,0.0
608,2015-03-30,HEL,22.5,0.0,1.1,3.5,0.3,0.0
609,2015-03-31,HEL,0.4,3.0,2.2,3.2,0.5,0.0
610,2015-03-31,HEL,0.4,3.0,2.2,3.2,0.5,-1.9
611,2015-04-01,HEL,0.2,1.6666666666666667,2.1,3.9,0.2,-3.8
612,2015-04-01,HEL,0.2,0.3333333333333335,2.1,3.9,0.2,-1.2000000000000002
613,2015-04-02,HEL,0.9,0.0,2.0,3.6,1.7,1.4
614,2015-04-02,HEL,0.9,0.0,2.0,3.6,1.7,-0.55
615,2015-04-03,HEL,1.0,0.0,1.9,3.7,-0.3,-2.5
616,2015-04-03,HEL,1.0,0.0,1.9,3.7,-0.3,-0.8
617,2015-04-04,HEL,2.2,0.0,2.3,5.3,0.3,0.9
618,2015-04-04,HEL,2.2,0.0,2.3,5.3,0.3,0.45
619,2015-04-05,HEL,0.1,0.0,2.5,4.8,0.6,0.0
620,2015-04-05,HEL,0.1,0.0,2.5,4.8,0.6,-2.6
621,2015-04-06,HEL,0.0,0.0,4.4,8.9,-1.2,-5.2
622,2015-04-06,HEL,0.0,0.0,4.4,8.9,-1.2,-1.75
623,2015-04-07,HEL,0.4,0.0,4.4,7.7,2.4,1.7
624,2015-04-07,HEL,0.4,0.0,4.4,7.7,2.4,1.0
625,2015-04-08,HEL,0.0,0.0,6.4,9.1,3.6,-1.0
626,2015-04-08,HEL,0.0,0.0,6.4,9.1,3.6,1.7
627,2015-04-09,HEL,0.0,0.0,7.0,11.0,3.3,1.6
628,2015-04-09,HEL,0.0,0.0,7.0,11.0,3.3,-0.2
629,2015-04-10,HEL,0.0,0.0,6.4,9.8,2.9,1.6
630,2015-04-10,HEL,0.0,0.0,6.4,9.8,2.9,1.6
631,2015-04-11,HEL,0.0,0.0,7.9,13.8,3.2,0.4
632,2015-04-11,HEL,0.0,0.0,7.9,13.8,3.2,-0.4
633,2015-04-12,HEL,0.4,0.0,6.0,11.5,3.9,1.1
634,2015-04-12,HEL,0.4,0.0,6.0,11.5,3.9,-2.7
635,2015-04-13,HEL,0.0,0.0,5.9,9.2,2.4,0.9
636,2015-04-13,HEL,0.0,0.0,5.9,9.2,2.4,1.6
637,2015-04-14,HEL,0.0,0.0,3.2,6.3,1.1,-0.1
638,2015-04-14,HEL,0.0,0.0,3.2,6.3,1.1,0.0
639,2015-04-15,HEL,0.1,0.0,3.9,9.6,-1.3,-3.8
640,2015-04-15,HEL,0.1,0.0,3.9,9.6,-1.3,-0.1
641,2015-04-16,HEL,0.8,0.0,3.8,8.0,1.4,-0.4
642,2015-04-16,HEL,0.8,0.0,3.8,8.0,1.4,-1.0
643,2015-04-17,HEL,0.9,0.0,4.0,6.9,1.1,-0.2
644,2015-04-17,HEL,0.9,0.0,4.0,6.9,1.1,-0.2
645,2015-04-18,HEL,0.0,0.0,4.3,6.3,2.5,-0.2
646,2015-04-18,HEL,0.0,0.0,4.3,6.3,2.5,-4.4
647,2015-04-19,HEL,0.0,0.0,6.0,10.9,0.2,-2.1
648,2015-04-19,HEL,0.0,0.0,6.0,10.9,0.2,0.5
649,2015-04-20,HEL,0.0,0.0,7.7,12.7,3.6,2.1
650,2015-04-20,HEL,0.0,0.0,7.7,12.7,3.6,-2.6
651,2015-04-21,HEL,0.0,0.0,8.5,12.6,3.4,0.5
652,2015-04-21,HEL,0.0,0.0,8.5,12.6,3.4,-3.0
653,2015-04-22,HEL,0.5,0.0,8.5,12.6,4.4,1.1
654,2015-04-22,HEL,0.5,0.0,8.5,12.6,4.4,-2.0
655,2015-04-23,HEL,0.0,0.0,7.2,11.5,4.0,3.3
656,2015-04-23,HEL,0.0,0.0,7.2,11.5,4.0,-3.4
657,2015-04-24,HEL,0.0,0.0,5.6,10.7,1.5,0.0
658,2015-04-24,HEL,0.0,0.0,5.6,10.7,1.5,-3.5
659,2015-04-25,HEL,1.7,0.0,6.4,11.2,-0.2,-2.7
660,2015-04-25,HEL,1.7,0.0,6.4,11.2,-0.2,-3.5
661,2015-04-26,HEL,7.1,0.0,5.6,8.1,4.1,3.8
662,2015-04-26,HEL,7.1,0.0,5.6,8.1,4.1,-3.7
663,2015-04-27,HEL,11.2,0.0,5.8,8.4,2.9,3.1
664,2015-04-27,HEL,11.2,0.0,5.8,8.4,2.9,0.9
665,2015-04-28,HEL,1.3,0.0,9.8,14.4,6.8,6.5
666,2015-04-28,HEL,1.3,0.0,9.8,14.4,6.8,2.1
667,2015-04-29,HEL,24.0,0.0,5.4,9.2,1.7,4.9
668,2015-04-29,HEL,24.0,0.0,5.4,9.2,1.7,-1.8
669,2015-04-30,HEL,0.0,0.0,4.9,9.6,1.5,1.0
670,2015-04-30,HEL,0.0,0.0,4.9,9.6,1.5,-0.2
671,2015-05-01,HEL,0.2,0.0,8.5,11.4,4.5,2.8
672,2015-05-01,HEL,0.2,0.0,8.5,11.4,4.5,0.1
673,2015-05-02,HEL,13.5,0.0,5.6,9.6,4.0,5.2
674,2015-05-02,HEL,13.5,0.0,5.6,9.6,4.0,0.9
675,2015-05-03,HEL,0.1,0.0,7.4,13.0,2.8,0.2
676,2015-05-03,HEL,0.1,0.0,7.4,13.0,2.8,1.4
677,2015-05-04,HEL,0.0,0.0,7.1,11.4,0.5,-3.1
678,2015-05-04,HEL,0.0,0.0,7.1,11.4,0.5,-3.8
679,2015-05-05,HEL,0.1,0.0,7.7,8.8,6.4,4.3
680,2015-05-05,HEL,0.1,0.0,7.7,8.8,6.4,-2.5
681,2015-05-06,HEL,1.6,0.0,9.8,13.7,7.1,4.5
682,2015-05-06,HEL,1.6,0.0,9.8,13.7,7.1,5.7
683,2015-05-07,HEL,0.1,0.0,9.3,12.7,7.2,5.2
684,2015-05-07,HEL,0.1,0.0,9.3,12.7,7.2,10.0
685,2015-05-08,HEL,0.0,0.0,8.0,12.5,5.3,6.4
686,2015-05-08,HEL,0.0,0.0,8.0,12.5,5.3,7.5
687,2015-05-09,HEL,0.0,0.0,8.7,12.8,5.3,4.1
688,2015-05-09,HEL,0.0,0.0,8.7,12.8,5.3,2.2
689,2015-05-10,HEL,0.0,0.0,8.4,12.5,2.9,-3.6
690,2015-05-10,HEL,0.0,0.0,8.4,12.5,2.9,4.9
691,2015-05-11,HEL,0.0,0.0,8.9,13.2,5.9,0.5
692,2015-05-11,HEL,0.0,0.0,8.9,13.2,5.9,5.9
693,2015-05-12,HEL,6.4,0.0,10.0,14.4,6.2,5.1
694,2015-05-12,HEL,6.4,0.0,10.0,14.4,6.2,4.0
695,2015-05-13,HEL,2.1,0.0,7.9,10.8,6.5,7.3
696,2015-05-13,HEL,2.1,0.0,7.9,10.8,6.5,7.5
697,2015-05-14,HEL,0.1,0.0,10.1,15.1,6.8,6.1
698,2015-05-14,HEL,0.1,0.0,10.1,15.1,6.8,5.4
699,2015-05-15,HEL,0.0,0.0,6.6,10.5,2.8,-0.1
700,2015-05-15,HEL,0.0,0.0,6.6,10.5,2.8,0.1
701,2015-05-16,HEL,0.0,0.0,8.6,13.8,0.8,-3.1
702,2015-05-16,HEL,0.0,0.0,8.6,13.8,0.8,-0.3
703,2015-05-17,HEL,0.2,0.0,9.6,14.0,5.2,-0.4
704,2015-05-17,HEL,0.2,0.0,9.6,14.0,5.2,5.0
705,2015-05-18,HEL,0.9,0.0,7.4,10.8,4.2,0.8
706,2015-05-18,HEL,0.9,0.0,7.4,10.8,4.2,1.9
707,2015-05-19,HEL,0.1,0.0,10.3,14.7,5.5,2.9
708,2015-05-19,HEL,0.1,0.0,10.3,14.7,5.5,4.9
709,2015-05-20,HEL,3.1,0.0,11.2,15.6,8.5,4.1
710,2015-05-20,HEL,3.1,0.0,11.2,15.6,8.5,5.9
711,2015-05-21,HEL,2.8,0.0,10.0,14.1,8.3,6.7
712,2015-05-21,HEL,2.8,0.0,10.0,14.1,8.3,2.3
713,2015-05-22,HEL,0.0,0.0,11.6,16.9,5.9,1.2
714,2015-05-22,HEL,0.0,0.0,11.6,16.9,5.9,1.3
715,2015-05-23,HEL,1.0,0.0,9.8,13.5,7.4,7.0
716,2015-05-23,HEL,1.0,0.0,9.8,13.5,7.4,6.6
717,2015-05-24,HEL,0.3,0.0,10.0,15.3,6.1,3.8
718,2015-05-24,HEL,0.3,0.0,10.0,15.3,6.1,1.4
719,2015-05-25,HEL,0.0,0.0,10.1,16.3,7.0,3.4
720,2015-05-25,HEL,0.0,0.0,10.1,16.3,7.0,-0.7
721,2015-05-26,HEL,0.6,0.0,12.3,17.5,6.1,2.2
722,2015-05-26,HEL,0.6,0.0,12.3,17.5,6.1,4.8
723,2015-05-27,HEL,0.0,0.0,13.1,17.3,10.1,9.6
724,2015-05-27,HEL,0.0,0.0,13.1,17.3,10.1,9.7
725,2015-05-28,HEL,0.0,0.0,13.1,17.8,7.7,5.7
726,2015-05-28,HEL,0.0,0.0,13.1,17.8,7.7,3.3
727,2015-05-29,HEL,1.2,0.0,10.8,14.4,8.1,2.0
728,2015-05-29,HEL,1.2,0.0,10.8,14.4,8.1,0.8
729,2015-05-30,HEL,0.4,0.0,11.9,14.6,7.0,0.9
